Epoch,Train Loss,Validation Accuracy
84,6.8245004e-06,0.8947368421052632
85,0.00093198003,0.8967927631578947
86,0.00015342668,0.897203947368421
87,0.0008472391,0.8902138157894737
88,0.029987033,0.9021381578947368
89,0.006197753,0.8980263157894737
90,0.004225822,0.8721217105263158
91,0.0032489863,0.9115953947368421
92,0.00014074273,0.9033717105263158
93,0.0014640475,0.8947368421052632
94,0.00011180273,0.90625
95,0.0017133188,0.8947368421052632
96,0.00086822547,0.9033717105263158
97,0.00089456595,0.9078947368421053
98,0.0005980128,0.9070723684210527
99,0.007107977,0.889391447368421
100,0.0009893989,0.8984375
101,0.004918095,0.8889802631578947
102,0.00036751156,0.8939144736842105
103,0.016004734,0.8848684210526315
104,2.4056048e-05,0.8865131578947368
105,0.000108620436,0.9000822368421053
106,0.00061884173,0.9025493421052632
107,8.803675e-05,0.8992598684210527
108,3.4981817e-06,0.8967927631578947
109,0.00014746912,0.9037828947368421
110,0.00015736703,0.9033717105263158
111,0.0002987828,0.9017269736842105
112,9.112159e-05,0.8984375
113,1.993705e-05,0.8988486842105263
114,0.00035644387,0.9029605263157895
115,0.009233426,0.8935032894736842
116,0.00037143246,0.8852796052631579
117,0.0043374314,0.8980263157894737
118,0.001471318,0.8984375
119,0.018741002,0.9025493421052632
120,8.102207e-05,0.9066611842105263
121,0.014230285,0.9033717105263158
122,0.02684602,0.9004934210526315
123,0.01290079,0.8963815789473685
124,0.00018417371,0.90625
125,0.00029036592,0.907483552631579
126,0.00026779968,0.907483552631579
127,3.894915e-06,0.8926809210526315
128,0.00010800998,0.9029605263157895
129,0.0044583185,0.8992598684210527
130,2.9751282e-05,0.9054276315789473
131,1.8092951e-05,0.9025493421052632
132,0.00018193126,0.9041940789473685
133,3.5769786e-05,0.9115953947368421
134,6.800172e-05,0.9046052631578947
135,0.0004173995,0.8943256578947368
136,6.5710406e-06,0.897203947368421
137,5.4499338e-05,0.8967927631578947
138,0.00073971244,0.9041940789473685
139,0.00017577766,0.9095394736842105
140,0.00012532221,0.90625
141,0.00026215316,0.8976151315789473
142,0.00076899404,0.9111842105263158
143,2.1923738e-06,0.9115953947368421
144,0.0003419523,0.8914473684210527
145,0.00058181986,0.8959703947368421
146,8.820913e-05,0.899671052631579
147,3.7547434e-05,0.9004934210526315
148,0.001013056,0.8992598684210527
149,0.00028005464,0.9000822368421053
150,0.037324745,0.8898026315789473
151,0.015332303,0.9107730263157895
152,3.8199105e-05,0.9058388157894737
153,0.015148066,0.8922697368421053
154,3.7682526e-06,0.9054276315789473
155,0.00038080272,0.90625
156,0.0014091505,0.9033717105263158
157,5.624996e-05,0.9046052631578947
158,1.6132799e-05,0.9087171052631579
159,7.4781033e-06,0.9041940789473685
160,0.0005107805,0.9054276315789473
161,2.4758281e-05,0.9099506578947368
162,9.546004e-05,0.907483552631579
163,0.00018987495,0.9103618421052632
164,3.8357906e-05,0.9083059210526315
165,0.023544261,0.9070723684210527
166,0.0004807934,0.9107730263157895
167,8.380997e-05,0.9099506578947368
168,0.0010639541,0.9140625
169,2.445734e-06,0.9136513157894737
170,1.285254e-06,0.915296052631579
171,1.1008101e-05,0.9194078947368421
172,6.0631833e-06,0.9140625
173,6.6945264e-05,0.9083059210526315
174,6.95794e-05,0.9115953947368421
175,1.6268285e-05,0.9103618421052632
176,7.1802283e-06,0.9103618421052632
177,1.3364682e-05,0.9115953947368421
178,2.9624593e-05,0.9103618421052632
179,5.539723e-05,0.9087171052631579
180,2.1611251e-05,0.9046052631578947
181,2.7381049e-07,0.9041940789473685
182,4.0626696e-06,0.9120065789473685
183,3.448176e-05,0.9087171052631579
184,0.0043399334,0.9099506578947368
185,0.00014386774,0.90625
186,0.00015885361,0.8865131578947368
187,5.5856717e-06,0.9091282894736842
188,1.7245779e-05,0.9070723684210527
189,0.0010231867,0.9054276315789473
190,1.7710234e-05,0.9107730263157895
191,1.8496285e-06,0.9132401315789473
192,5.6415615e-06,0.9091282894736842
193,0.0001100965,0.9066611842105263
194,0.0005462966,0.9046052631578947
195,4.4759858e-05,0.9021381578947368
196,0.0007068665,0.899671052631579
197,5.415085e-05,0.9017269736842105
198,0.0021301277,0.9058388157894737
199,6.122423e-05,0.9070723684210527
200,4.856657e-06,0.9099506578947368
