Epoch,Train Loss,Validation Accuracy
143,2.1518767e-06,0.8819444444444444
144,1.9733618e-06,0.8802083333333334
145,1.2032992e-06,0.8810763888888888
146,1.4421929e-06,0.8806423611111112
147,2.1644623e-06,0.8810763888888888
148,9.168763e-06,0.8780381944444444
149,1.4035389e-06,0.8819444444444444
150,3.725308e-06,0.8819444444444444
151,1.0300569e-06,0.8823784722222222
152,5.2287687e-06,0.8836805555555556
153,1.0249479e-06,0.8793402777777778
154,1.0041052e-05,0.8836805555555556
155,8.200789e-06,0.8810763888888888
156,1.5339376e-06,0.8841145833333334
157,3.0929885e-05,0.8828125
158,3.2924256e-06,0.8849826388888888
159,3.4205266e-06,0.8854166666666666
160,0.00012093908,0.8828125
161,3.406391e-05,0.8884548611111112
162,1.8366092e-06,0.8802083333333334
163,3.464537e-07,0.8793402777777778
164,2.0420032e-06,0.8815104166666666
165,2.668804e-06,0.8832465277777778
166,3.0332208e-06,0.8832465277777778
167,1.2883254e-06,0.8828125
168,7.0322135e-06,0.8832465277777778
169,9.7035945e-06,0.8819444444444444
170,8.454951e-06,0.8819444444444444
171,1.0065914e-06,0.8858506944444444
172,6.7862297e-06,0.8888888888888888
173,9.574204e-07,0.8828125
174,2.1069222e-06,0.8841145833333334
175,1.8103885e-06,0.8828125
176,4.8609436e-06,0.8793402777777778
177,5.9049266e-06,0.8806423611111112
178,2.0289533e-06,0.8802083333333334
179,6.561333e-07,0.8802083333333334
180,1.4585046e-06,0.8810763888888888
181,1.3686025e-06,0.8806423611111112
182,5.7928963e-07,0.8797743055555556
183,3.7712234e-05,0.8845486111111112
184,2.34658e-06,0.8819444444444444
185,2.3785044e-06,0.8810763888888888
186,0.00015356836,0.8776041666666666
187,1.2851666e-05,0.8780381944444444
188,7.17635e-06,0.8780381944444444
189,1.1306443e-06,0.87890625
190,3.552277e-06,0.8823784722222222
191,3.2914502e-06,0.8797743055555556
192,8.4891127e-07,0.8845486111111112
193,5.052472e-07,0.8828125
194,1.9804933e-05,0.8819444444444444
195,7.3567567e-06,0.8810763888888888
196,9.807357e-05,0.8810763888888888
197,9.29472e-07,0.8836805555555556
198,1.6217556e-06,0.8806423611111112
199,3.1353725e-06,0.8815104166666666
200,0.0032217565,0.87890625
